chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
18	9102695	9134339	NDUFV2	503	10	0.019881
18	9121261	9136718	NDUFV2-AS1	503	10	0.019881
18	9136777	9285983	ANKRD12	503	10	0.019881
18	9546790	9614557	PPP4R1	503	83	0.165010
18	12446509	12658106	SPIRE1	503	1	0.001988
18	23596215	23671181	SS18	503	6	0.011928
18	42747926	43263653	SLC14A2	503	116	0.230616
18	44056922	44236996	LOXHD1	503	100	0.198807
18	44383179	44500108	PIAS2	503	20	0.039761
18	44497555	44628614	KATNAL2	503	22	0.043738
18	44633779	44676871	HDHD2	503	21	0.041750
18	49866565	51062269	DCC	503	54	0.107356
18	59708395	59854289	PIGN	503	240	0.477137
18	59854486	59977482	RELCH	503	237	0.471173
18	59992518	60058521	TNFRSF11A	503	162	0.322068
18	60190256	60253962	ZCCHC2	503	263	0.522863
18	66382451	66722426	CCDC102B	503	14	0.027833
18	67068122	67516323	DOK6	503	8	0.015905
18	67670265	67872923	RTTN	503	14	0.027833
18	71740601	71815069	FBXO15	503	86	0.170974
18	74534561	74682683	ZNF236	503	30	0.059642
18	76740273	76758969	SALL3	503	54	0.107356
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
19	5587008	5622787	SAFB2	503	18	0.035785
19	5978412	6020374	LOC100128568	503	1	0.001988
19	5993173	6110511	RFX2	503	1	0.001988
19	6413111	6424822	KHSRP	503	12	0.023857
19	6426046	6433774	SLC25A41	503	12	0.023857
19	7587508	7598895	MCOLN1	503	2	0.003976
19	7599048	7626653	PNPLA6	503	2	0.003976
19	10244020	10305629	DNMT1	503	5	0.009940
19	10420719	10426691	FDX2	503	33	0.065606
19	10426886	10444205	RAVER1	503	33	0.065606
19	17858551	17899370	FCHO1	503	28	0.055666
19	33072094	33078359	PDCD5	503	4	0.007952
19	33087910	33166086	ANKRD27	503	29	0.057654
19	33321415	33360673	SLC7A9	503	154	0.306163
19	33366829	33462864	CEP89	503	139	0.276342
19	33571784	33621448	GPATCH1	503	447	0.888668
19	34745457	34846476	KIAA0355	503	24	0.047714
19	38794196	38806587	YIF1B	503	1	0.001988
19	39818997	39826683	GMFG	503	20	0.039761
19	40476910	40487671	PSMC4	503	12	0.023857
19	40728113	40732596	CNTD2	503	2	0.003976
19	40736222	40791252	AKT2	503	2	0.003976
19	40825441	40854434	C19orf47	503	2	0.003976
19	43979253	44008985	PHLDB3	503	2	0.003976
19	46800297	46846690	HIF3A	503	37	0.073559
19	46913584	46916821	CCDC8	503	43	0.085487
19	50655803	50666538	IZUMO2	503	23	0.045726
19	51020147	51071692	LRRC4B	503	11	0.021869
19	52391276	52403717	ZNF649-AS1	503	14	0.027833
19	52392486	52408270	ZNF649	503	14	0.027833
19	52430723	52449874	ZNF613	503	43	0.085487
19	52452385	52484620	ZNF350-AS1	503	43	0.085487
19	52467591	52490093	ZNF350	503	43	0.085487
19	56158764	56164527	CCDC106	503	0	0.000000
19	56186559	56220899	EPN1	503	33	0.065606
19	56219802	56249768	NLRP9	503	32	0.063618
19	58488414	58514714	ZNF606	503	78	0.155070
19	58694354	58724928	ZNF274	503	14	0.027833
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
1	3404513	3528072	MEGF6	503	85	0.168986
1	3541577	3546691	TPRG1L	503	38	0.075547
1	3547332	3566667	WRAP73	503	38	0.075547
1	9788982	9884584	CLSTN1	503	4	0.007952
1	10093014	10241297	UBE4B	503	21	0.041750
1	10270626	10441661	KIF1B	503	24	0.047714
1	12290085	12572099	VPS13D	503	11	0.021869
1	14026681	14151574	PRDM2	503	20	0.039761
1	19401002	19536760	UBR4	503	17	0.033797
1	19665267	19812033	CAPZB	503	2	0.003976
1	19923471	19984945	MICOS10-NBL1	503	0	0.000000
1	19969721	19984949	NBL1	503	0	0.000000
1	19991366	20007459	HTR6	503	7	0.013917
1	20008704	20126409	TMCO4	503	16	0.031809
1	21066757	21113800	HP1BP3	503	39	0.077535
1	21132783	21503390	EIF4G3	503	39	0.077535
1	32117862	32169618	COL16A1	503	14	0.027833
1	33207429	33240571	KIAA1522	503	169	0.335984
1	33722091	33766320	ZNF362	503	199	0.395626
1	35734308	35887659	ZMYM4	503	1	0.001988
1	35899091	36023004	KIAA0319L	503	1	0.001988
1	37955559	37980367	MEAF6	503	55	0.109344
1	38032411	38061586	GNL2	503	55	0.109344
1	39328160	39339050	MYCBP	503	191	0.379722
1	39328160	39347298	GJA9-MYCBP	503	202	0.401590
1	39339071	39341898	LOC105378663	503	195	0.387674
1	39339739	39347259	GJA9	503	195	0.387674
1	40303780	40349183	TRIT1	503	26	0.051690
1	40915734	40929387	ZFP69B	503	20	0.039761
1	41249457	41306124	KCNQ4	503	55	0.109344
1	41492869	41707978	SCMH1	503	100	0.198807
1	45316192	45452394	EIF2B3	503	5	0.009940
1	45468218	45476996	HECTD3	503	5	0.009940
1	46016453	46035723	AKR1A1	503	3	0.005964
1	46049658	46084578	NASP	503	3	0.005964
1	46092974	46152205	GPBP1L1	503	3	0.005964
1	46159994	46216485	IPP	503	3	0.005964
1	46505810	46640573	PIK3R3	503	3	0.005964
1	46505810	46642160	LOC110117498-PIK3R3	503	3	0.005964
1	48761042	48937880	SPATA6	503	3	0.005964
1	51567898	51613758	C1orf185	503	0	0.000000
1	51819933	51984938	EPS15	503	0	0.000000
1	52254862	52344609	NRDC	503	0	0.000000
1	52485801	52521843	TXNDC12	503	5	0.009940
1	52607759	52812358	ZFYVE9	503	5	0.009940
1	52888945	53018764	TUT4	503	32	0.063618
1	53308430	53360670	ZYG11A	503	27	0.053678
1	53361580	53387446	ECHDC2	503	29	0.057654
1	53679769	53686311	CZIB	503	9	0.017893
1	54317404	54355470	YIPF1	503	38	0.075547
1	54598391	54618854	CDCP2	503	30	0.059642
1	55505219	55530526	PCSK9	503	25	0.049702
1	55532030	55681037	USP24	503	26	0.051690
1	57184460	57285077	FYB2	503	309	0.614314
1	57320468	57383896	C8A	503	7	0.013917
1	60280619	60341994	HOOK1	503	46	0.091451
1	76262565	76378927	MSH4	503	5	0.009940
1	81771875	82459616	ADGRL2	503	19	0.037773
1	84864213	84880691	DNASE2B	503	34	0.067594
1	84944947	84964035	RPF1	503	16	0.031809
1	84972067	85022178	SPATA1	503	16	0.031809
1	85093911	85100703	LINC01555	503	1	0.001988
1	85109387	85156151	SSX2IP	503	1	0.001988
1	85527979	85598821	WDR63	503	69	0.137177
1	85715634	85725345	C1orf52	503	27	0.053678
1	85784166	86043883	DDAH1	503	18	0.035785
1	86812505	86862025	ODF2L	503	5	0.009940
1	86889852	86922236	CLCA2	503	58	0.115308
1	95285911	95360803	SLC44A3	503	13	0.025845
1	97543297	98386615	DPYD	503	0	0.000000
1	114935410	115053824	TRIM33	503	35	0.069583
1	115125469	115212670	DENND2C	503	35	0.069583
1	115215717	115238239	AMPD1	503	35	0.069583
1	115247088	115259392	NRAS	503	35	0.069583
1	115259532	115300671	CSDE1	503	35	0.069583
1	146644324	146767447	CHD1L	503	8	0.015905
1	146655882	146697230	FMO5	503	8	0.015905
1	147013269	147098017	BCL9	503	9	0.017893
1	147114027	147142646	ACP6	503	12	0.023857
1	147374919	147381396	GJA8	503	45	0.089463
1	149900541	149908772	MTMR11	503	82	0.163022
1	150039437	150117507	VPS45	503	156	0.310139
1	150547025	150552214	MCL1	503	20	0.039761
1	150782187	150849075	ARNT	503	19	0.037773
1	150937647	150947479	CERS2	503	20	0.039761
1	150969010	150980869	MINDY1	503	20	0.039761
1	151129123	151142772	TNFAIP8L2-SCNM1	503	5	0.009940
1	151132222	151138378	LYSMD1	503	5	0.009940
1	151138618	151142772	SCNM1	503	5	0.009940
1	151142461	151148457	TMOD4	503	5	0.009940
1	151313114	151319769	RFX5	503	3	0.005964
1	153232161	153234600	LOR	503	1	0.001988
1	159770300	159786047	FCRL6	503	135	0.268390
1	160121391	160156770	ATP1A4	503	30	0.059642
1	160577888	160617101	SLAMF1	503	14	0.027833
1	161719574	161727028	DUSP12	503	50	0.099404
1	161736108	161933860	ATF6	503	11	0.021869
1	162600651	162757195	DDR2	503	2	0.003976
1	163291742	163325549	NUF2	503	0	0.000000
1	166025153	166136238	FAM78B	503	10	0.019881
1	166877422	166944777	ILDR2	503	13	0.025845
1	169101766	169337201	NME7	503	94	0.186879
1	169558085	169599362	SELP	503	86	0.170974
1	169818770	169863100	SCYL3	503	94	0.186879
1	169890468	170043879	KIFAP3	503	98	0.194831
1	170115186	170136923	METTL11B	503	50	0.099404
1	170633270	170708562	PRRX1	503	67	0.133201
1	171106877	171130702	FMO6P	503	20	0.039761
1	171154345	171181825	FMO2	503	24	0.047714
1	175284328	175712731	TNR	503	90	0.178926
1	177897921	177953438	SEC16B	503	65	0.129225
1	177897921	178007142	CRYZL2P-SEC16B	503	65	0.129225
1	178994937	179045709	FAM20B	503	26	0.051690
1	179051203	179065131	TOR3A	503	30	0.059642
1	179068463	179198819	ABL2	503	29	0.057654
1	179335104	179523870	AXDND1	503	57	0.113320
1	179519672	179545083	NPHS2	503	57	0.113320
1	179560746	179660407	TDRD5	503	0	0.000000
1	179923943	180084010	CEP350	503	106	0.210736
1	180601156	180859415	XPR1	503	75	0.149105
1	180882031	180920750	KIAA1614	503	3	0.005964
1	181002559	181031074	MR1	503	7	0.013917
1	182347226	182361341	GLUL	503	23	0.045726
1	184356161	184598153	C1orf21	503	11	0.021869
1	184659369	184723992	EDEM3	503	2	0.003976
1	184760164	184943640	NIBAN1	503	0	0.000000
1	185265518	185286375	IVNS1ABP	503	3	0.005964
1	185703521	186160081	HMCN1	503	5	0.009940
1	186798030	186958113	PLA2G4A	503	60	0.119284
1	196194907	196577570	KCNT2	503	58	0.115308
1	197881633	197904608	LHX9	503	34	0.067594
1	198608096	198726605	PTPRC	503	12	0.023857
1	200520623	200589879	KIF14	503	37	0.073559
1	201452656	201476251	CSRP1	503	14	0.027833
1	203444932	203460480	PRELP	503	8	0.015905
1	203463279	203478077	OPTC	503	7	0.013917
1	203595913	203713209	ATP2B4	503	1	0.001988
1	204586296	204654866	LRRN2	503	4	0.007952
1	204797778	204991950	NFASC	503	6	0.011928
1	205271189	205290873	NUAK2	503	0	0.000000
1	205538140	205572046	MFSD4A	503	26	0.051690
1	205737112	205744610	RAB29	503	13	0.025845
1	205882174	205912588	SLC26A9	503	2	0.003976
1	206238880	206288197	RHEX	503	5	0.009940
1	208195585	208417729	PLXNA2	503	19	0.037773
1	210501594	210849638	HHAT	503	133	0.264414
1	210851654	211307490	KCNH1	503	250	0.497018
1	211831596	211848972	NEK2	503	38	0.075547
1	212899493	212965119	NSL1	503	36	0.071571
1	213031615	213072705	FLVCR1	503	36	0.071571
1	214776536	214837914	CENPF	503	46	0.091451
1	215178883	215410433	KCNK2	503	17	0.033797
1	215740645	215795149	KCTD3	503	3	0.005964
1	215796231	216596790	USH2A	503	199	0.395626
1	216676586	217311044	ESRRG	503	245	0.487078
1	217600332	217804432	GPATCH2	503	0	0.000000
1	217804684	218045038	SPATA17	503	67	0.133201
1	220141940	220219847	EPRS1	503	186	0.369781
1	220701476	220837803	MARK1	503	10	0.019881
1	220960253	220993001	MTARC1	503	3	0.005964
1	223394171	223537518	SUSD4	503	1	0.001988
1	224301811	224349749	FBXO28	503	1	0.001988
1	224407313	224415745	LOC101927164	503	1	0.001988
1	224415034	224517891	NVL	503	1	0.001988
1	225117354	225586988	DNAH14	503	89	0.176938
1	225589202	225616557	LBR	503	42	0.083499
1	225674529	225840825	ENAH	503	49	0.097416
1	227915867	227968932	SNAP47	503	1	0.001988
1	228698058	228699989	BTNL10	503	1	0.001988
1	231376956	231413719	GNPAT	503	13	0.025845
1	231474037	231490769	SPRTN	503	13	0.025845
1	231664397	232177018	TSNAX-DISC1	503	1	0.001988
1	231762534	232177018	DISC1	503	1	0.001988
1	232533709	232651354	SIPA1L2	503	50	0.099404
1	236712303	236767816	HEATR1	503	14	0.027833
1	238025473	238091621	LOC100130331	503	7	0.013917
1	238045675	238054222	ZP4	503	7	0.013917
1	247108847	247242115	ZNF670-ZNF695	503	19	0.037773
1	247197937	247242113	ZNF670	503	19	0.037773
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
20	2821341	2847378	VPS16	503	3	0.005964
20	2844839	3019315	PTPRA	503	3	0.005964
20	3451663	3631765	ATRN	503	63	0.125249
20	3667615	3693247	SIGLEC1	503	71	0.141153
20	5525083	5591652	GPCPD1	503	50	0.099404
20	5917872	5931204	TRMT6	503	49	0.097416
20	5931296	5979623	MCM8	503	56	0.111332
20	9049699	9461463	PLCB4	503	68	0.135189
20	10415951	10608678	SLX4IP	503	27	0.053678
20	13201919	13281298	ISM1	503	11	0.021869
20	13370034	13619583	TASP1	503	6	0.011928
20	13694967	13765579	ESF1	503	26	0.051690
20	13829891	13975979	SEL1L2	503	37	0.073559
20	13976160	16033842	MACROD2	503	191	0.379722
20	16252747	16554093	KIF16B	503	187	0.371769
20	17206750	17465223	PCSK2	503	13	0.025845
20	17474548	17549865	BFSP1	503	13	0.025845
20	18122866	18169031	KAT14	503	23	0.045726
20	31446727	31549415	EFCAB8	503	48	0.095427
20	31571579	31592239	SUN5	503	40	0.079523
20	36322355	36500531	CTNNBL1	503	1	0.001988
20	40030721	40247016	CHD6	503	8	0.015905
20	40701394	41818546	PTPRT	503	67	0.133201
20	42136335	42170535	L3MBTL1	503	22	0.043738
20	42187665	42214273	SGK2	503	37	0.073559
20	42824577	42839411	OSER1	503	2	0.003976
20	44277200	44298878	WFDC11	503	2	0.003976
20	44402850	44420522	WFDC3	503	21	0.041750
20	44420591	44440057	DNTTIP1	503	21	0.041750
20	44441213	44445596	UBE2C	503	21	0.041750
20	44470358	44486031	ACOT8	503	0	0.000000
20	44650323	44688789	SLC12A5	503	27	0.053678
20	46130629	46285616	NCOA3	503	106	0.210736
20	48429248	48508779	SLC9A8	503	4	0.007952
20	49126856	49201778	PTPN1	503	73	0.145129
20	49202643	49308079	RIPOR3	503	73	0.145129
20	50213051	50384929	ATP9A	503	31	0.061630
20	52560075	52687304	BCAS1	503	21	0.041750
20	55926309	55954258	RAE1	503	22	0.043738
20	61448400	61472511	COL9A3	503	8	0.015905
20	61509088	61569304	DIDO1	503	0	0.000000
20	61904135	61921142	ARFGAP1	503	77	0.153082
20	61924536	61966203	COL20A1	503	49	0.097416
20	62704532	62711317	RGS19	503	1	0.001988
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
21	19641431	19776102	TMPRSS15	503	8	0.015905
21	31691440	31692633	KRTAP26-1	503	14	0.027833
21	31709329	31710012	KRTAP27-1	503	14	0.027833
21	33031933	33041244	SOD1	503	58	0.115308
21	37692485	37748944	MORC3	503	31	0.061630
21	43824009	43867794	UBASH3A	503	100	0.198807
21	44073729	44195619	PDE9A	503	35	0.069583
21	44394618	44454041	PKNOX1	503	46	0.091451
21	47608358	47648738	LSS	503	64	0.127237
21	47649143	47671615	MCM3AP-AS1	503	65	0.129225
21	47655045	47705525	MCM3AP	503	65	0.129225
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
22	19023793	19109967	DGCR2	503	14	0.027833
22	19117790	19132164	ESS2	503	14	0.027833
22	19166984	19279242	CLTCL1	503	7	0.013917
22	20067753	20099400	DGCR8	503	54	0.107356
22	20103625	20114878	RANBP1	503	52	0.103380
22	20119325	20135530	ZDHHC8	503	52	0.103380
22	21061977	21213100	PI4KA	503	0	0.000000
22	22113944	22221970	MAPK1	503	29	0.057654
22	24407752	24574596	CABIN1	503	28	0.055666
22	25960640	26125261	GRK3	503	28	0.055666
22	26138153	26427011	MYO18B	503	9	0.017893
22	26825224	26840981	ASPHD2	503	0	0.000000
22	26839073	26879829	HPS4	503	1	0.001988
22	26879841	26890624	SRRD	503	1	0.001988
22	26917960	26986096	TPST2	503	1	0.001988
22	30792928	30821291	SEC14L2	503	25	0.049702
22	30918773	30942669	SEC14L6	503	26	0.051690
22	31031766	31065006	SLC35E4	503	9	0.017893
22	31500761	31503554	SELENOM	503	48	0.095427
22	31892123	32014574	SFI1	503	17	0.033797
22	32077331	32146118	PRR14L	503	20	0.039761
22	32601100	32669602	SLC5A4-AS1	503	13	0.025845
22	32614449	32651334	SLC5A4	503	13	0.025845
22	32783567	32808234	RTCB	503	138	0.274354
22	36863091	36877687	TXN2	503	30	0.059642
22	37257028	37274059	NCF4	503	2	0.003976
22	37309668	37336481	CSF2RB	503	2	0.003976
22	40806291	41032723	MRTFA	503	1	0.001988
22	44351320	44392409	SAMM50	503	51	0.101392
22	46067676	46241187	ATXN10	503	10	0.019881
22	50247490	50283728	ZBED4	503	109	0.216700
22	50683610	50689694	HDAC10	503	10	0.019881
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
2	3383444	3483342	TRAPPC12	503	12	0.023857
2	11319883	11485563	ROCK2	503	63	0.125249
2	11584499	11606303	E2F6	503	16	0.031809
2	27587217	27593324	EIF2B4	503	10	0.019881
2	27667242	27712610	IFT172	503	6	0.011928
2	27719704	27746551	GCKR	503	6	0.011928
2	27805834	27846084	ZNF512	503	15	0.029821
2	27994582	28002608	MRPL33	503	11	0.021869
2	28111574	28561768	BABAM2	503	11	0.021869
2	28718925	28867008	PLB1	503	36	0.071571
2	29117531	29171085	WDR43	503	3	0.005964
2	29320540	29406674	CLIP4	503	5	0.009940
2	29415638	30144452	ALK	503	71	0.141153
2	31133329	31361306	GALNT14	503	0	0.000000
2	31395920	31456823	CAPN14	503	9	0.017893
2	31557185	31637608	XDH	503	13	0.025845
2	31747548	31806007	SRD5A2	503	10	0.019881
2	32086370	32236132	MEMO1	503	0	0.000000
2	32582094	32843966	BIRC6	503	11	0.021869
2	32853115	33046118	TTC27	503	14	0.027833
2	33808725	33824429	FAM98A	503	27	0.053678
2	37208036	37311515	HEATR5B	503	45	0.089463
2	37311592	37326387	GPATCH11	503	45	0.089463
2	37326351	37384190	EIF2AK2	503	41	0.081511
2	37394961	37423230	SULT6B1	503	30	0.059642
2	37458772	37498508	NDUFAF7	503	33	0.065606
2	37477643	37544227	PRKD3	503	35	0.069583
2	38521094	38605726	ATL2	503	7	0.013917
2	47596448	47614159	EPCAM	503	2	0.003976
2	47630204	47710367	MSH2	503	2	0.003976
2	47736427	47798124	KCNK12	503	2	0.003976
2	48034057	48132932	FBXO11	503	103	0.204771
2	48667903	48742531	PPP1R21	503	107	0.212724
2	48757062	49003656	STON1-GTF2A1L	503	99	0.196819
2	48757306	48825654	STON1	503	99	0.196819
2	55861194	55920979	PNPT1	503	44	0.087475
2	64068096	64118696	UGP2	503	23	0.045726
2	65313986	65357435	RAB1A	503	0	0.000000
2	65454827	65498387	ACTR2	503	187	0.371769
2	67624463	67639221	ETAA1	503	95	0.188867
2	70883914	70995332	ADD2	503	34	0.067594
2	71205573	71212629	ANKRD53	503	31	0.061630
2	71213070	71222003	TEX261	503	31	0.061630
2	71680689	71913893	DYSF	503	30	0.059642
2	75889829	75938041	GCFC2	503	16	0.031809
2	76974847	77749559	LRRTM4	503	3	0.005964
2	79740058	80875993	CTNNA2	503	2	0.003976
2	84743620	85046713	DNAH6	503	62	0.123260
2	86247337	86333009	POLR1A	503	29	0.057654
2	86426554	86440917	MRPL35	503	5	0.009940
2	86441114	86565206	REEP1	503	5	0.009940
2	98703628	98929762	VWA3B	503	62	0.123260
2	99410307	99552688	KIAA1211L	503	48	0.095427
2	101623688	101767909	TBC1D8	503	9	0.017893
2	106682142	106694611	ECRG4	503	2	0.003976
2	106709757	106810795	UXS1	503	2	0.003976
2	109065660	109125871	GCC2	503	8	0.015905
2	118673055	118771646	CCDC93	503	73	0.145129
2	120517496	120742475	PTPN4	503	28	0.055666
2	120770651	120936695	EPB41L5	503	72	0.143141
2	134877504	135212192	MGAT5	503	2	0.003976
2	139426725	139537960	NXPH2	503	26	0.051690
2	140988990	142888585	LRP1B	503	61	0.121272
2	143635231	143813402	KYNU	503	10	0.019881
2	145425532	145834296	TEX41	503	1	0.001988
2	152266414	152338686	RIF1	503	2	0.003976
2	152341851	152591001	NEB	503	2	0.003976
2	154728433	155310491	GALNT13	503	259	0.514911
2	155555091	155714866	KCNJ3	503	2	0.003976
2	158851689	158992666	UPP2	503	1	0.001988
2	159023160	159092681	CCDC148-AS1	503	43	0.085487
2	159027583	159313265	CCDC148	503	43	0.085487
2	161128660	161350318	RBMS1	503	126	0.250497
2	161993464	162092741	TANK	503	38	0.075547
2	162164934	162268228	PSMD14	503	79	0.157058
2	163027192	163099955	FAP	503	11	0.021869
2	163123582	163175194	IFIH1	503	11	0.021869
2	165348925	165477992	GRB14	503	1	0.001988
2	165514439	165698586	COBLL1	503	17	0.033797
2	165944034	166060560	SCN3A	503	0	0.000000
2	166729870	166810286	TTC21B	503	4	0.007952
2	166813926	166892910	LOC102724058	503	5	0.009940
2	166841149	167005671	SCN1A	503	5	0.009940
2	167744995	168116263	XIRP2	503	2	0.003976
2	169312780	169631644	CERS6	503	9	0.017893
2	169983617	170219044	LRP2	503	102	0.202783
2	170385016	170430431	FASTKD1	503	0	0.000000
2	170501933	170550915	CCDC173	503	0	0.000000
2	171673198	171717661	GAD1	503	11	0.021869
2	172290734	172341562	DCAF17	503	1	0.001988
2	172378741	172414639	CYBRD1	503	1	0.001988
2	173292062	173371187	ITGA6	503	37	0.073559
2	173600571	173917621	RAPGEF4	503	15	0.029821
2	174219598	174233725	CDCA7	503	4	0.007952
2	178487970	178973066	PDE11A	503	0	0.000000
2	178977162	178994383	RBM45	503	0	0.000000
2	179059206	179267620	OSBPL6	503	23	0.045726
2	179345182	179381190	PLEKHA3	503	31	0.061630
2	179387552	179484944	TTN-AS1	503	28	0.055666
2	179390714	179672150	TTN	503	57	0.113320
2	179641651	179644690	LOC101927055	503	48	0.095427
2	179694482	179914864	CCDC141	503	54	0.107356
2	179966403	180129559	SESTD1	503	83	0.165010
2	180306707	180726339	ZNF385B	503	4	0.007952
2	182818966	182996112	PPP1R1C	503	0	0.000000
2	183580982	183659191	DNAJC10	503	6	0.011928
2	189156394	189460653	GULP1	503	14	0.027833
2	191894300	192016322	STAT4	503	8	0.015905
2	196602425	196933561	DNAH7	503	4	0.007952
2	196998305	197036302	STK17B	503	4	0.007952
2	197058794	197458278	HECW2	503	17	0.033797
2	197851384	198175504	ANKRD44	503	7	0.013917
2	211342407	211543831	CPS1	503	18	0.035785
2	212240440	213403526	ERBB4	503	41	0.081511
2	215590368	215674407	BARD1	503	25	0.049702
2	216974069	217071016	XRCC5	503	45	0.089463
2	220403667	220408531	CHPF	503	5	0.009940
2	220408383	220415317	TMEM198	503	5	0.009940
2	220415448	220436261	OBSL1	503	5	0.009940
2	222282745	222438922	EPHA4	503	3	0.005964
2	223725752	223809357	ACSL3	503	2	0.003976
2	232826291	233209060	DIS3L2	503	3	0.005964
2	238232653	238322850	COL6A3	503	3	0.005964
2	238707386	238751451	RBM44	503	30	0.059642
2	239229157	239309541	TRAF3IP1	503	81	0.161034
2	241938033	242034983	SNED1	503	1	0.001988
2	242011581	242041747	MTERF4	503	1	0.001988
2	242088986	242123067	PPP1R7	503	5	0.009940
2	242128090	242165391	ANO7	503	0	0.000000
2	242166677	242255257	HDLBP	503	4	0.007952
2	242295698	242434256	FARP2	503	4	0.007952
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
3	2140485	3099645	CNTN4	503	91	0.180915
3	3168622	3195119	TRNT1	503	21	0.041750
3	3191315	3221401	CRBN	503	22	0.043738
3	10206601	10285429	IRAK2	503	1	0.001988
3	15642857	15764023	BTD	503	4	0.007952
3	15708741	15901321	ANKRD28	503	4	0.007952
3	19190000	19577134	KCNH8	503	5	0.009940
3	19920962	19988475	EFHB	503	224	0.445328
3	29322560	30051886	RBMS3	503	12	0.023857
3	30767690	30936153	GADL1	503	0	0.000000
3	31702315	32023342	OSBPL10	503	57	0.113320
3	32567461	32612416	DYNC1LI1	503	26	0.051690
3	32726678	32815367	CNOT10	503	19	0.037773
3	33840061	33911199	PDCD6IP	503	2	0.003976
3	37493630	37864998	ITGA9	503	4	0.007952
3	38887253	39093435	SCN11A	503	8	0.015905
3	39093505	39138162	WDR48	503	28	0.055666
3	39138088	39149854	GORASP1	503	28	0.055666
3	39149150	39180394	TTC21A	503	7	0.013917
3	39183340	39196132	CSRNP1	503	7	0.013917
3	39304983	39323226	CX3CR1	503	14	0.027833
3	41288088	42003595	ULK4	503	2	0.003976
3	45959393	46037316	FYCO1	503	117	0.232604
3	46616023	46623947	TDGF1	503	25	0.049702
3	46710483	46735169	ALS2CL	503	66	0.131213
3	46753605	46759359	PRSS50	503	70	0.139165
3	50192489	50226508	SEMA3F	503	11	0.021869
3	50384759	50388206	NPRL2	503	11	0.021869
3	50388291	50405628	CYB561D2	503	11	0.021869
3	50400042	50541675	CACNA2D2	503	11	0.021869
3	52350333	52434508	DNAH1	503	3	0.005964
3	52435022	52444024	BAP1	503	0	0.000000
3	52444674	52457657	PHF7	503	3	0.005964
3	52485114	52488057	TNNC1	503	0	0.000000
3	52529352	52558511	STAB1	503	3	0.005964
3	52558401	52569043	NT5DC2	503	3	0.005964
3	52579381	52719929	PBRM1	503	3	0.005964
3	52742458	52804965	NEK4	503	3	0.005964
3	52811613	52826084	ITIH1	503	3	0.005964
3	52828782	52843025	ITIH3	503	3	0.005964
3	52846976	52864717	ITIH4	503	3	0.005964
3	54156577	55108584	CACNA2D3	503	1	0.001988
3	56761446	57113296	ARHGEF3	503	42	0.083499
3	57094690	57109460	SPATA12	503	42	0.083499
3	57327726	57530071	DNAH12	503	37	0.073559
3	64077910	64253849	PRICKLE2	503	1	0.001988
3	66429219	66550845	LRIG1	503	3	0.005964
3	67410882	67705038	SUCLG2	503	1	0.001988
3	74311717	74570291	CNTN3	503	15	0.029821
3	99536704	99900576	CMSS1	503	9	0.017893
3	100428132	100467811	TFG	503	10	0.019881
3	100468177	100712334	ABI3BP	503	150	0.298211
3	105085555	105295744	ALCAM	503	17	0.033797
3	111451341	111695364	PHLDB2	503	34	0.067594
3	112323231	112359990	CCDC80	503	38	0.075547
3	112534554	112564797	CD200R1L	503	0	0.000000
3	113005775	113160361	CFAP44	503	39	0.077535
3	119187808	119213555	POGLUT1	503	70	0.139165
3	119243138	119278461	CD80	503	72	0.143141
3	119421867	119485949	MAATS1	503	13	0.025845
3	120403783	120461527	RABL3	503	36	0.071571
3	120627050	121143608	STXBP5L	503	55	0.109344
3	121150276	121264835	POLQ	503	52	0.103380
3	123328894	123603179	MYLK	503	34	0.067594
3	124480793	124620258	ITGB5	503	17	0.033797
3	128445024	128533641	RAB7A	503	66	0.131213
3	130064357	130203690	COL6A5	503	39	0.077535
3	130279176	130396981	COL6A6	503	2	0.003976
3	130397776	130465673	PIK3R4	503	2	0.003976
3	130569437	130735556	ATP2C1	503	15	0.029821
3	130745719	131069309	NEK11	503	16	0.031809
3	131043934	131100319	LOC339874	503	16	0.031809
3	132136344	132257876	DNAJC13	503	122	0.242545
3	132276980	132378975	ACAD11	503	105	0.208748
3	132276980	132441303	NPHP3-ACAD11	503	105	0.208748
3	133380840	133515485	TF	503	8	0.015905
3	141205867	141334198	RASA2	503	2	0.003976
3	141497041	141535892	GRK7	503	10	0.019881
3	141595483	141645391	ATP1B3	503	115	0.228628
3	141663268	141868386	TFDP2	503	81	0.161034
3	142984062	143567310	SLC9A9	503	22	0.043738
3	145910120	145968966	PLSCR4	503	0	0.000000
3	148583081	148614990	CPA3	503	43	0.085487
3	148847423	148891519	HPS3	503	26	0.051690
3	148880199	148939616	CP	503	45	0.089463
3	149456255	149470286	COMMD2	503	18	0.035785
3	150804583	151154465	MED12L	503	1	0.001988
3	151054629	151102600	P2RY12	503	1	0.001988
3	151151280	151176497	IGSF10	503	1	0.001988
