chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
18	9102695	9134339	NDUFV2	201	2	0.009950
18	9121261	9136718	NDUFV2-AS1	201	2	0.009950
18	9136777	9285983	ANKRD12	201	2	0.009950
18	9546790	9614557	PPP4R1	198	27	0.136364
18	12446509	12658106	SPIRE1	201	1	0.004975
18	23596215	23671181	SS18	201	1	0.004975
18	42747926	43263653	SLC14A2	201	45	0.223881
18	44056922	44236996	LOXHD1	201	42	0.208955
18	44383179	44500108	PIAS2	201	3	0.014925
18	44497555	44628614	KATNAL2	201	4	0.019900
18	44633779	44676871	HDHD2	201	3	0.014925
18	49866565	51062269	DCC	201	16	0.079602
18	59708395	59854289	PIGN	201	80	0.398010
18	59854486	59977482	RELCH	201	76	0.378109
18	59992518	60058521	TNFRSF11A	199	60	0.301508
18	60190256	60253962	ZCCHC2	201	100	0.497512
18	66382451	66722426	CCDC102B	201	3	0.014925
18	67068122	67516323	DOK6	201	0	0.000000
18	67670265	67872923	RTTN	201	10	0.049751
18	71740601	71815069	FBXO15	201	30	0.149254
18	74534561	74682683	ZNF236	201	8	0.039801
18	76740273	76758969	SALL3	201	23	0.114428
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
19	5587008	5622787	SAFB2	186	4	0.021505
19	5978412	6020374	LOC100128568	201	0	0.000000
19	5993173	6110511	RFX2	201	0	0.000000
19	6413111	6424822	KHSRP	201	4	0.019900
19	6426046	6433774	SLC25A41	199	3	0.015075
19	7587508	7598895	MCOLN1	201	0	0.000000
19	7599048	7626653	PNPLA6	201	0	0.000000
19	10244020	10305629	DNMT1	201	0	0.000000
19	10420719	10426691	FDX2	201	19	0.094527
19	10426886	10444205	RAVER1	201	19	0.094527
19	17858551	17899370	FCHO1	194	6	0.030928
19	33072094	33078359	PDCD5	201	1	0.004975
19	33087910	33166086	ANKRD27	201	9	0.044776
19	33321415	33360673	SLC7A9	201	60	0.298507
19	33366829	33462864	CEP89	201	60	0.298507
19	33571784	33621448	GPATCH1	201	185	0.920398
19	34745457	34846476	KIAA0355	201	5	0.024876
19	38794196	38806587	YIF1B	201	0	0.000000
19	39818997	39826683	GMFG	201	2	0.009950
19	40476910	40487671	PSMC4	201	11	0.054726
19	40728113	40732596	CNTD2	201	1	0.004975
19	40736222	40791252	AKT2	201	1	0.004975
19	40825441	40854434	C19orf47	201	1	0.004975
19	43979253	44008985	PHLDB3	201	1	0.004975
19	46800297	46846690	HIF3A	201	10	0.049751
19	46913584	46916821	CCDC8	201	10	0.049751
19	50655803	50666538	IZUMO2	201	24	0.119403
19	51020147	51071692	LRRC4B	181	2	0.011050
19	52391276	52403717	ZNF649-AS1	201	11	0.054726
19	52392486	52408270	ZNF649	201	11	0.054726
19	52430723	52449874	ZNF613	191	12	0.062827
19	52452385	52484620	ZNF350-AS1	201	14	0.069652
19	52467591	52490093	ZNF350	201	14	0.069652
19	56158764	56164527	CCDC106	201	0	0.000000
19	56186559	56220899	EPN1	201	17	0.084577
19	56219802	56249768	NLRP9	201	15	0.074627
19	58488414	58514714	ZNF606	201	33	0.164179
19	58694354	58724928	ZNF274	201	10	0.049751
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
1	3404513	3528072	MEGF6	201	42	0.208955
1	3541577	3546691	TPRG1L	201	21	0.104478
1	3547332	3566667	WRAP73	201	21	0.104478
1	9788982	9884584	CLSTN1	201	0	0.000000
1	10093014	10241297	UBE4B	201	6	0.029851
1	10270626	10441661	KIF1B	201	5	0.024876
1	12290085	12572099	VPS13D	201	5	0.024876
1	14026681	14151574	PRDM2	201	10	0.049751
1	19401002	19536760	UBR4	201	3	0.014925
1	19665267	19812033	CAPZB	201	2	0.009950
1	19923471	19984945	MICOS10-NBL1	201	0	0.000000
1	19969721	19984949	NBL1	201	0	0.000000
1	19991366	20007459	HTR6	201	0	0.000000
1	20008704	20126409	TMCO4	201	6	0.029851
1	21066757	21113800	HP1BP3	201	17	0.084577
1	21132783	21503390	EIF4G3	201	17	0.084577
1	32117862	32169618	COL16A1	196	1	0.005102
1	33207429	33240571	KIAA1522	201	70	0.348259
1	33722091	33766320	ZNF362	201	73	0.363184
1	35734308	35887659	ZMYM4	199	1	0.005025
1	35899091	36023004	KIAA0319L	201	1	0.004975
1	37955559	37980367	MEAF6	201	31	0.154229
1	38032411	38061586	GNL2	201	32	0.159204
1	39328160	39339050	MYCBP	201	98	0.487562
1	39328160	39347298	GJA9-MYCBP	201	101	0.502488
1	39339071	39341898	LOC105378663	201	96	0.477612
1	39339739	39347259	GJA9	201	96	0.477612
1	40303780	40349183	TRIT1	197	7	0.035533
1	40915734	40929387	ZFP69B	180	4	0.022222
1	41249457	41306124	KCNQ4	201	16	0.079602
1	41492869	41707978	SCMH1	201	46	0.228856
1	45316192	45452394	EIF2B3	201	2	0.009950
1	45468218	45476996	HECTD3	201	2	0.009950
1	46016453	46035723	AKR1A1	201	2	0.009950
1	46049658	46084578	NASP	201	3	0.014925
1	46092974	46152205	GPBP1L1	201	2	0.009950
1	46159994	46216485	IPP	201	2	0.009950
1	46505810	46640573	PIK3R3	190	0	0.000000
1	46505810	46642160	LOC110117498-PIK3R3	190	0	0.000000
1	48761042	48937880	SPATA6	201	1	0.004975
1	51567898	51613758	C1orf185	201	0	0.000000
1	51819933	51984938	EPS15	200	0	0.000000
1	52254862	52344609	NRDC	185	0	0.000000
1	52485801	52521843	TXNDC12	201	0	0.000000
1	52607759	52812358	ZFYVE9	201	0	0.000000
1	52888945	53018764	TUT4	200	15	0.075000
1	53308430	53360670	ZYG11A	201	13	0.064677
1	53361580	53387446	ECHDC2	192	10	0.052083
1	53679769	53686311	CZIB	201	5	0.024876
1	54317404	54355470	YIPF1	201	19	0.094527
1	54598391	54618854	CDCP2	201	10	0.049751
1	55505219	55530526	PCSK9	201	20	0.099502
1	55532030	55681037	USP24	201	20	0.099502
1	57184460	57285077	FYB2	201	119	0.592040
1	57320468	57383896	C8A	201	4	0.019900
1	60280619	60341994	HOOK1	201	14	0.069652
1	76262565	76378927	MSH4	201	4	0.019900
1	81771875	82459616	ADGRL2	190	9	0.047368
1	84864213	84880691	DNASE2B	201	12	0.059701
1	84944947	84964035	RPF1	201	10	0.049751
1	84972067	85022178	SPATA1	201	9	0.044776
1	85093911	85100703	LINC01555	201	0	0.000000
1	85109387	85156151	SSX2IP	201	0	0.000000
1	85527979	85598821	WDR63	201	30	0.149254
1	85715634	85725345	C1orf52	201	10	0.049751
1	85784166	86043883	DDAH1	181	5	0.027624
1	86812505	86862025	ODF2L	201	1	0.004975
1	86889852	86922236	CLCA2	201	26	0.129353
1	95285911	95360803	SLC44A3	201	6	0.029851
1	97543297	98386615	DPYD	201	0	0.000000
1	114935410	115053824	TRIM33	196	18	0.091837
1	115125469	115212670	DENND2C	201	22	0.109453
1	115215717	115238239	AMPD1	201	22	0.109453
1	115247088	115259392	NRAS	179	14	0.078212
1	115259532	115300671	CSDE1	201	22	0.109453
1	146644324	146767447	CHD1L	201	6	0.029851
1	146655882	146697230	FMO5	196	4	0.020408
1	147013269	147098017	BCL9	201	4	0.019900
1	147114027	147142646	ACP6	200	3	0.015000
1	147374919	147381396	GJA8	201	19	0.094527
1	149900541	149908772	MTMR11	201	23	0.114428
1	150039437	150117507	VPS45	198	59	0.297980
1	150547025	150552214	MCL1	201	8	0.039801
1	150782187	150849075	ARNT	201	8	0.039801
1	150937647	150947479	CERS2	201	8	0.039801
1	150969010	150980869	MINDY1	201	8	0.039801
1	151129123	151142772	TNFAIP8L2-SCNM1	201	3	0.014925
1	151132222	151138378	LYSMD1	201	3	0.014925
1	151138618	151142772	SCNM1	201	3	0.014925
1	151142461	151148457	TMOD4	201	3	0.014925
1	151313114	151319769	RFX5	201	4	0.019900
1	153232161	153234600	LOR	194	0	0.000000
1	159770300	159786047	FCRL6	201	59	0.293532
1	160121391	160156770	ATP1A4	201	12	0.059701
1	160577888	160617101	SLAMF1	201	9	0.044776
1	161719574	161727028	DUSP12	201	25	0.124378
1	161736108	161933860	ATF6	201	9	0.044776
1	162600651	162757195	DDR2	197	1	0.005076
1	163291742	163325549	NUF2	201	0	0.000000
1	166025153	166136238	FAM78B	201	8	0.039801
1	166877422	166944777	ILDR2	199	2	0.010050
1	169101766	169337201	NME7	191	37	0.193717
1	169558085	169599362	SELP	200	40	0.200000
1	169818770	169863100	SCYL3	189	20	0.105820
1	169890468	170043879	KIFAP3	201	22	0.109453
1	170115186	170136923	METTL11B	201	13	0.064677
1	170633270	170708562	PRRX1	191	13	0.068063
1	171106877	171130702	FMO6P	201	12	0.059701
1	171154345	171181825	FMO2	201	18	0.089552
1	175284328	175712731	TNR	201	32	0.159204
1	177897921	177953438	SEC16B	201	20	0.099502
1	177897921	178007142	CRYZL2P-SEC16B	201	20	0.099502
1	178994937	179045709	FAM20B	201	10	0.049751
1	179051203	179065131	TOR3A	186	6	0.032258
1	179068463	179198819	ABL2	194	6	0.030928
1	179335104	179523870	AXDND1	201	23	0.114428
1	179519672	179545083	NPHS2	201	23	0.114428
1	179560746	179660407	TDRD5	201	0	0.000000
1	179923943	180084010	CEP350	201	42	0.208955
1	180601156	180859415	XPR1	181	25	0.138122
1	180882031	180920750	KIAA1614	201	1	0.004975
1	181002559	181031074	MR1	201	3	0.014925
1	182347226	182361341	GLUL	201	6	0.029851
1	184356161	184598153	C1orf21	196	6	0.030612
1	184659369	184723992	EDEM3	201	0	0.000000
1	184760164	184943640	NIBAN1	178	0	0.000000
1	185265518	185286375	IVNS1ABP	201	0	0.000000
1	185703521	186160081	HMCN1	183	0	0.000000
1	186798030	186958113	PLA2G4A	201	28	0.139303
1	196194907	196577570	KCNT2	201	25	0.124378
1	197881633	197904608	LHX9	201	20	0.099502
1	198608096	198726605	PTPRC	201	3	0.014925
1	200520623	200589879	KIF14	201	17	0.084577
1	201452656	201476251	CSRP1	201	3	0.014925
1	203444932	203460480	PRELP	201	2	0.009950
1	203463279	203478077	OPTC	201	2	0.009950
1	203595913	203713209	ATP2B4	201	0	0.000000
1	204586296	204654866	LRRN2	201	1	0.004975
1	204797778	204991950	NFASC	201	0	0.000000
1	205271189	205290873	NUAK2	201	0	0.000000
1	205538140	205572046	MFSD4A	201	6	0.029851
1	205737112	205744610	RAB29	201	5	0.024876
1	205882174	205912588	SLC26A9	201	1	0.004975
1	206238880	206288197	RHEX	201	1	0.004975
1	208195585	208417729	PLXNA2	201	8	0.039801
1	210501594	210849638	HHAT	200	57	0.285000
1	210851654	211307490	KCNH1	201	105	0.522388
1	211831596	211848972	NEK2	201	15	0.074627
1	212899493	212965119	NSL1	201	8	0.039801
1	213031615	213072705	FLVCR1	201	8	0.039801
1	214776536	214837914	CENPF	199	9	0.045226
1	215178883	215410433	KCNK2	201	0	0.000000
1	215740645	215795149	KCTD3	201	2	0.009950
1	215796231	216596790	USH2A	201	65	0.323383
1	216676586	217311044	ESRRG	183	56	0.306011
1	217600332	217804432	GPATCH2	200	0	0.000000
1	217804684	218045038	SPATA17	201	28	0.139303
1	220141940	220219847	EPRS1	201	49	0.243781
1	220701476	220837803	MARK1	201	9	0.044776
1	220960253	220993001	MTARC1	201	1	0.004975
1	223394171	223537518	SUSD4	201	0	0.000000
1	224301811	224349749	FBXO28	201	0	0.000000
1	224407313	224415745	LOC101927164	201	0	0.000000
1	224415034	224517891	NVL	201	0	0.000000
1	225117354	225586988	DNAH14	201	39	0.194030
1	225589202	225616557	LBR	200	15	0.075000
1	225674529	225840825	ENAH	201	19	0.094527
1	227915867	227968932	SNAP47	200	2	0.010000
1	228698058	228699989	BTNL10	201	1	0.004975
1	231376956	231413719	GNPAT	201	3	0.014925
1	231474037	231490769	SPRTN	201	3	0.014925
1	231664397	232177018	TSNAX-DISC1	201	0	0.000000
1	231762534	232177018	DISC1	201	0	0.000000
1	232533709	232651354	SIPA1L2	201	19	0.094527
1	236712303	236767816	HEATR1	201	7	0.034826
1	238025473	238091621	LOC100130331	201	3	0.014925
1	238045675	238054222	ZP4	201	3	0.014925
1	247108847	247242115	ZNF670-ZNF695	200	6	0.030000
1	247197937	247242113	ZNF670	200	6	0.030000
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
20	2821341	2847378	VPS16	201	4	0.019900
20	2844839	3019315	PTPRA	201	4	0.019900
20	3451663	3631765	ATRN	201	23	0.114428
20	3667615	3693247	SIGLEC1	201	29	0.144279
20	5525083	5591652	GPCPD1	201	38	0.189055
20	5917872	5931204	TRMT6	181	10	0.055249
20	5931296	5979623	MCM8	201	22	0.109453
20	9049699	9461463	PLCB4	201	29	0.144279
20	10415951	10608678	SLX4IP	201	13	0.064677
20	13201919	13281298	ISM1	201	5	0.024876
20	13370034	13619583	TASP1	201	2	0.009950
20	13694967	13765579	ESF1	180	2	0.011111
20	13829891	13975979	SEL1L2	200	6	0.030000
20	13976160	16033842	MACROD2	183	63	0.344262
20	16252747	16554093	KIF16B	201	83	0.412935
20	17206750	17465223	PCSK2	191	5	0.026178
20	17474548	17549865	BFSP1	201	7	0.034826
20	18122866	18169031	KAT14	201	3	0.014925
20	31446727	31549415	EFCAB8	201	21	0.104478
20	31571579	31592239	SUN5	201	15	0.074627
20	36322355	36500531	CTNNBL1	190	0	0.000000
20	40030721	40247016	CHD6	201	4	0.019900
20	40701394	41818546	PTPRT	201	27	0.134328
20	42136335	42170535	L3MBTL1	201	13	0.064677
20	42187665	42214273	SGK2	201	8	0.039801
20	42824577	42839411	OSER1	201	1	0.004975
20	44277200	44298878	WFDC11	200	1	0.005000
20	44402850	44420522	WFDC3	201	10	0.049751
20	44420591	44440057	DNTTIP1	201	10	0.049751
20	44441213	44445596	UBE2C	199	8	0.040201
20	44470358	44486031	ACOT8	192	0	0.000000
20	44650323	44688789	SLC12A5	201	7	0.034826
20	46130629	46285616	NCOA3	201	41	0.203980
20	48429248	48508779	SLC9A8	201	0	0.000000
20	49126856	49201778	PTPN1	197	19	0.096447
20	49202643	49308079	RIPOR3	201	29	0.144279
20	50213051	50384929	ATP9A	201	15	0.074627
20	52560075	52687304	BCAS1	194	6	0.030928
20	55926309	55954258	RAE1	201	13	0.064677
20	61448400	61472511	COL9A3	201	5	0.024876
20	61509088	61569304	DIDO1	200	0	0.000000
20	61904135	61921142	ARFGAP1	201	32	0.159204
20	61924536	61966203	COL20A1	176	14	0.079545
20	62704532	62711317	RGS19	195	0	0.000000
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
21	19641431	19776102	TMPRSS15	201	5	0.024876
21	31691440	31692633	KRTAP26-1	201	8	0.039801
21	31709329	31710012	KRTAP27-1	201	8	0.039801
21	33031933	33041244	SOD1	201	11	0.054726
21	37692485	37748944	MORC3	201	13	0.064677
21	43824009	43867794	UBASH3A	195	21	0.107692
21	44073729	44195619	PDE9A	195	6	0.030769
21	44394618	44454041	PKNOX1	201	26	0.129353
21	47608358	47648738	LSS	201	23	0.114428
21	47649143	47671615	MCM3AP-AS1	201	22	0.109453
21	47655045	47705525	MCM3AP	201	22	0.109453
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
22	19023793	19109967	DGCR2	201	0	0.000000
22	19117790	19132164	ESS2	201	0	0.000000
22	19166984	19279242	CLTCL1	201	5	0.024876
22	20067753	20099400	DGCR8	201	19	0.094527
22	20103625	20114878	RANBP1	201	19	0.094527
22	20119325	20135530	ZDHHC8	201	18	0.089552
22	21061977	21213100	PI4KA	201	0	0.000000
22	22113944	22221970	MAPK1	193	16	0.082902
22	24407752	24574596	CABIN1	201	5	0.024876
22	25960640	26125261	GRK3	201	8	0.039801
22	26138153	26427011	MYO18B	201	9	0.044776
22	26825224	26840981	ASPHD2	195	0	0.000000
22	26839073	26879829	HPS4	201	1	0.004975
22	26879841	26890624	SRRD	201	1	0.004975
22	26917960	26986096	TPST2	201	1	0.004975
22	30792928	30821291	SEC14L2	201	8	0.039801
22	30918773	30942669	SEC14L6	201	10	0.049751
22	31031766	31065006	SLC35E4	201	6	0.029851
22	31500761	31503554	SELENOM	201	22	0.109453
22	31892123	32014574	SFI1	201	6	0.029851
22	32077331	32146118	PRR14L	201	7	0.034826
22	32601100	32669602	SLC5A4-AS1	201	6	0.029851
22	32614449	32651334	SLC5A4	201	6	0.029851
22	32783567	32808234	RTCB	201	72	0.358209
22	36863091	36877687	TXN2	201	9	0.044776
22	37257028	37274059	NCF4	201	3	0.014925
22	37309668	37336481	CSF2RB	198	3	0.015152
22	40806291	41032723	MRTFA	201	1	0.004975
22	44351320	44392409	SAMM50	201	34	0.169154
22	46067676	46241187	ATXN10	201	4	0.019900
22	50247490	50283728	ZBED4	201	40	0.199005
22	50683610	50689694	HDAC10	201	5	0.024876
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
2	3383444	3483342	TRAPPC12	201	8	0.039801
2	11319883	11485563	ROCK2	201	20	0.099502
2	11584499	11606303	E2F6	201	14	0.069652
2	27587217	27593324	EIF2B4	201	3	0.014925
2	27667242	27712610	IFT172	201	3	0.014925
2	27719704	27746551	GCKR	201	3	0.014925
2	27805834	27846084	ZNF512	201	12	0.059701
2	27994582	28002608	MRPL33	201	7	0.034826
2	28111574	28561768	BABAM2	191	5	0.026178
2	28718925	28867008	PLB1	196	20	0.102041
2	29117531	29171085	WDR43	201	0	0.000000
2	29320540	29406674	CLIP4	201	1	0.004975
2	29415638	30144452	ALK	200	34	0.170000
2	31133329	31361306	GALNT14	201	0	0.000000
2	31395920	31456823	CAPN14	201	0	0.000000
2	31557185	31637608	XDH	201	4	0.019900
2	31747548	31806007	SRD5A2	184	1	0.005435
2	32086370	32236132	MEMO1	201	0	0.000000
2	32582094	32843966	BIRC6	201	5	0.024876
2	32853115	33046118	TTC27	201	2	0.009950
2	33808725	33824429	FAM98A	176	2	0.011364
2	37208036	37311515	HEATR5B	201	23	0.114428
2	37311592	37326387	GPATCH11	201	24	0.119403
2	37326351	37384190	EIF2AK2	201	21	0.104478
2	37394961	37423230	SULT6B1	201	14	0.069652
2	37458772	37498508	NDUFAF7	201	12	0.059701
2	37477643	37544227	PRKD3	201	16	0.079602
2	38521094	38605726	ATL2	199	4	0.020101
2	47596448	47614159	EPCAM	190	4	0.021053
2	47630204	47710367	MSH2	201	4	0.019900
2	47736427	47798124	KCNK12	201	4	0.019900
2	48034057	48132932	FBXO11	201	40	0.199005
2	48667903	48742531	PPP1R21	201	52	0.258706
2	48757062	49003656	STON1-GTF2A1L	201	47	0.233831
2	48757306	48825654	STON1	201	47	0.233831
2	55861194	55920979	PNPT1	201	18	0.089552
2	64068096	64118696	UGP2	201	6	0.029851
2	65313986	65357435	RAB1A	201	0	0.000000
2	65454827	65498387	ACTR2	189	55	0.291005
2	67624463	67639221	ETAA1	201	43	0.213930
2	70883914	70995332	ADD2	201	14	0.069652
2	71205573	71212629	ANKRD53	201	15	0.074627
2	71213070	71222003	TEX261	201	15	0.074627
2	71680689	71913893	DYSF	201	7	0.034826
2	75889829	75938041	GCFC2	201	7	0.034826
2	76974847	77749559	LRRTM4	201	4	0.019900
2	79740058	80875993	CTNNA2	185	0	0.000000
2	84743620	85046713	DNAH6	201	26	0.129353
2	86247337	86333009	POLR1A	201	17	0.084577
2	86426554	86440917	MRPL35	195	0	0.000000
2	86441114	86565206	REEP1	199	0	0.000000
2	98703628	98929762	VWA3B	201	29	0.144279
2	99410307	99552688	KIAA1211L	201	16	0.079602
2	101623688	101767909	TBC1D8	190	0	0.000000
2	106682142	106694611	ECRG4	190	1	0.005263
2	106709757	106810795	UXS1	201	1	0.004975
2	109065660	109125871	GCC2	201	0	0.000000
2	118673055	118771646	CCDC93	201	30	0.149254
2	120517496	120742475	PTPN4	201	8	0.039801
2	120770651	120936695	EPB41L5	201	27	0.134328
2	134877504	135212192	MGAT5	201	0	0.000000
2	139426725	139537960	NXPH2	198	19	0.095960
2	140988990	142888585	LRP1B	201	22	0.109453
2	143635231	143813402	KYNU	201	8	0.039801
2	145425532	145834296	TEX41	196	4	0.020408
2	152266414	152338686	RIF1	201	1	0.004975
2	152341851	152591001	NEB	201	1	0.004975
2	154728433	155310491	GALNT13	196	77	0.392857
2	155555091	155714866	KCNJ3	197	1	0.005076
2	158851689	158992666	UPP2	201	1	0.004975
2	159023160	159092681	CCDC148-AS1	201	16	0.079602
2	159027583	159313265	CCDC148	201	16	0.079602
2	161128660	161350318	RBMS1	176	43	0.244318
2	161993464	162092741	TANK	176	6	0.034091
2	162164934	162268228	PSMD14	201	32	0.159204
2	163027192	163099955	FAP	201	14	0.069652
2	163123582	163175194	IFIH1	201	14	0.069652
2	165348925	165477992	GRB14	182	0	0.000000
2	165514439	165698586	COBLL1	201	6	0.029851
2	165944034	166060560	SCN3A	201	0	0.000000
2	166729870	166810286	TTC21B	201	3	0.014925
2	166813926	166892910	LOC102724058	200	3	0.015000
2	166841149	167005671	SCN1A	200	3	0.015000
2	167744995	168116263	XIRP2	201	0	0.000000
2	169312780	169631644	CERS6	198	4	0.020202
2	169983617	170219044	LRP2	201	42	0.208955
2	170385016	170430431	FASTKD1	201	0	0.000000
2	170501933	170550915	CCDC173	201	0	0.000000
2	171673198	171717661	GAD1	200	10	0.050000
2	172290734	172341562	DCAF17	201	0	0.000000
2	172378741	172414639	CYBRD1	201	0	0.000000
2	173292062	173371187	ITGA6	201	21	0.104478
2	173600571	173917621	RAPGEF4	196	4	0.020408
2	174219598	174233725	CDCA7	201	0	0.000000
2	178487970	178973066	PDE11A	201	0	0.000000
2	178977162	178994383	RBM45	201	0	0.000000
2	179059206	179267620	OSBPL6	201	16	0.079602
2	179345182	179381190	PLEKHA3	193	10	0.051813
2	179387552	179484944	TTN-AS1	201	18	0.089552
2	179390714	179672150	TTN	201	28	0.139303
2	179641651	179644690	LOC101927055	201	27	0.134328
2	179694482	179914864	CCDC141	201	22	0.109453
2	179966403	180129559	SESTD1	201	39	0.194030
2	180306707	180726339	ZNF385B	201	1	0.004975
2	182818966	182996112	PPP1R1C	201	0	0.000000
2	183580982	183659191	DNAJC10	201	6	0.029851
2	189156394	189460653	GULP1	201	3	0.014925
2	191894300	192016322	STAT4	201	1	0.004975
2	196602425	196933561	DNAH7	201	1	0.004975
2	196998305	197036302	STK17B	183	0	0.000000
2	197058794	197458278	HECW2	201	11	0.054726
2	197851384	198175504	ANKRD44	201	0	0.000000
2	211342407	211543831	CPS1	201	8	0.039801
2	212240440	213403526	ERBB4	201	11	0.054726
2	215590368	215674407	BARD1	201	11	0.054726
2	216974069	217071016	XRCC5	201	17	0.084577
2	220403667	220408531	CHPF	201	1	0.004975
2	220408383	220415317	TMEM198	201	1	0.004975
2	220415448	220436261	OBSL1	201	1	0.004975
2	222282745	222438922	EPHA4	196	2	0.010204
2	223725752	223809357	ACSL3	201	2	0.009950
2	232826291	233209060	DIS3L2	201	3	0.014925
2	238232653	238322850	COL6A3	201	0	0.000000
2	238707386	238751451	RBM44	194	8	0.041237
2	239229157	239309541	TRAF3IP1	201	27	0.134328
2	241938033	242034983	SNED1	201	1	0.004975
2	242011581	242041747	MTERF4	201	1	0.004975
2	242088986	242123067	PPP1R7	201	2	0.009950
2	242128090	242165391	ANO7	179	0	0.000000
2	242166677	242255257	HDLBP	201	3	0.014925
2	242295698	242434256	FARP2	201	5	0.024876
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
3	2140485	3099645	CNTN4	201	24	0.119403
3	3168622	3195119	TRNT1	201	13	0.064677
3	3191315	3221401	CRBN	201	12	0.059701
3	10206601	10285429	IRAK2	201	0	0.000000
3	15642857	15764023	BTD	201	2	0.009950
3	15708741	15901321	ANKRD28	201	2	0.009950
3	19190000	19577134	KCNH8	201	1	0.004975
3	19920962	19988475	EFHB	201	107	0.532338
3	29322560	30051886	RBMS3	195	4	0.020513
3	30767690	30936153	GADL1	194	0	0.000000
3	31702315	32023342	OSBPL10	201	24	0.119403
3	32567461	32612416	DYNC1LI1	198	6	0.030303
3	32726678	32815367	CNOT10	200	6	0.030000
3	33840061	33911199	PDCD6IP	179	1	0.005587
3	37493630	37864998	ITGA9	201	4	0.019900
3	38887253	39093435	SCN11A	201	2	0.009950
3	39093505	39138162	WDR48	198	3	0.015152
3	39138088	39149854	GORASP1	192	2	0.010417
3	39149150	39180394	TTC21A	201	1	0.004975
3	39183340	39196132	CSRNP1	201	1	0.004975
3	39304983	39323226	CX3CR1	201	4	0.019900
3	41288088	42003595	ULK4	200	0	0.000000
3	45959393	46037316	FYCO1	199	31	0.155779
3	46616023	46623947	TDGF1	201	16	0.079602
3	46710483	46735169	ALS2CL	201	24	0.119403
3	46753605	46759359	PRSS50	201	27	0.134328
3	50192489	50226508	SEMA3F	199	4	0.020101
3	50384759	50388206	NPRL2	201	3	0.014925
3	50388291	50405628	CYB561D2	187	2	0.010695
3	50400042	50541675	CACNA2D2	187	2	0.010695
3	52350333	52434508	DNAH1	201	2	0.009950
3	52435022	52444024	BAP1	201	0	0.000000
3	52444674	52457657	PHF7	201	2	0.009950
3	52485114	52488057	TNNC1	201	0	0.000000
3	52529352	52558511	STAB1	201	2	0.009950
3	52558401	52569043	NT5DC2	201	2	0.009950
3	52579381	52719929	PBRM1	200	2	0.010000
3	52742458	52804965	NEK4	201	2	0.009950
3	52811613	52826084	ITIH1	201	2	0.009950
3	52828782	52843025	ITIH3	201	2	0.009950
3	52846976	52864717	ITIH4	201	2	0.009950
3	54156577	55108584	CACNA2D3	201	0	0.000000
3	56761446	57113296	ARHGEF3	201	6	0.029851
3	57094690	57109460	SPATA12	201	6	0.029851
3	57327726	57530071	DNAH12	201	11	0.054726
3	64077910	64253849	PRICKLE2	201	1	0.004975
3	66429219	66550845	LRIG1	189	0	0.000000
3	67410882	67705038	SUCLG2	201	0	0.000000
3	74311717	74570291	CNTN3	201	9	0.044776
3	99536704	99900576	CMSS1	191	1	0.005236
3	100428132	100467811	TFG	201	0	0.000000
3	100468177	100712334	ABI3BP	201	50	0.248756
3	105085555	105295744	ALCAM	201	3	0.014925
3	111451341	111695364	PHLDB2	201	21	0.104478
3	112323231	112359990	CCDC80	170	8	0.047059
3	112534554	112564797	CD200R1L	201	0	0.000000
3	113005775	113160361	CFAP44	201	13	0.064677
3	119187808	119213555	POGLUT1	201	24	0.119403
3	119243138	119278461	CD80	201	30	0.149254
3	119421867	119485949	MAATS1	201	2	0.009950
3	120403783	120461527	RABL3	201	9	0.044776
3	120627050	121143608	STXBP5L	192	15	0.078125
3	121150276	121264835	POLQ	201	16	0.079602
3	123328894	123603179	MYLK	201	19	0.094527
3	124480793	124620258	ITGB5	183	10	0.054645
3	128445024	128533641	RAB7A	175	6	0.034286
3	130064357	130203690	COL6A5	201	18	0.089552
3	130279176	130396981	COL6A6	197	2	0.010152
3	130397776	130465673	PIK3R4	201	2	0.009950
3	130569437	130735556	ATP2C1	195	3	0.015385
3	130745719	131069309	NEK11	201	7	0.034826
3	131043934	131100319	LOC339874	201	7	0.034826
3	132136344	132257876	DNAJC13	201	46	0.228856
3	132276980	132378975	ACAD11	201	42	0.208955
3	132276980	132441303	NPHP3-ACAD11	201	42	0.208955
3	133380840	133515485	TF	201	5	0.024876
3	141205867	141334198	RASA2	201	0	0.000000
3	141497041	141535892	GRK7	201	5	0.024876
3	141595483	141645391	ATP1B3	201	50	0.248756
3	141663268	141868386	TFDP2	201	39	0.194030
3	142984062	143567310	SLC9A9	201	9	0.044776
3	145910120	145968966	PLSCR4	184	0	0.000000
3	148583081	148614990	CPA3	201	10	0.049751
3	148847423	148891519	HPS3	201	18	0.089552
3	148880199	148939616	CP	201	29	0.144279
3	149456255	149470286	COMMD2	201	6	0.029851
3	150804583	151154465	MED12L	201	3	0.014925
3	151054629	151102600	P2RY12	201	3	0.014925
3	151151280	151176497	IGSF10	201	3	0.014925
